1 2.4793 33.7401 99.1525 100.01 0.8409
2 2.9609 33.3892 99.2435 99.6378 0.8442
3 3.712 33.5543 99.6414 99.8031 0.8409
4 5.7328 33.5357 99.4372 100.0066 0.8399
5 -11.3159 67.3206 99.1893 99.9566 0.9639
6 3.5288 32.8847 99.5821 99.7293 0.8391
7 3.5232 34.2612 99.1591 99.3434 0.8416
8 4.125 34.2897 99.3558 99.8441 0.8388
9 -12.6709 67.1458 99.2509 99.3597 0.9632
10 4.1958 33.9454 99 99.9257 0.8404
